file,path,n_points,min_label,max_label,n_unique_labels,class_0_count,class_0_share,class_1_count,class_1_share,class_2_count,class_2_share,class_3_count,class_3_share,class_4_count,class_4_share,class_5_count,class_5_share,class_6_count,class_6_share,class_7_count,class_7_share,class_8_count,class_8_share,class_9_count,class_9_share
valve_0178_lidar_classes.ply,13/valve_0178_lidar_classes.ply,8609,0,9,10,1428,0.1658729236845162,989,0.1148797769775816,487,0.05656870716691834,947,0.11000116157509583,65,0.007550238122894645,114,0.013241956092461378,895,0.10396097107678011,664,0.07712858636310838,49,0.005691717969566732,2971,0.34510396097107676
valve_0179_lidar_classes.ply,13/valve_0179_lidar_classes.ply,7902,0,9,10,1168,0.14781068084029358,953,0.12060237914452038,516,0.06529992406985573,321,0.04062262718299165,50,0.006327512022272842,102,0.012908124525436599,613,0.07757529739306504,825,0.1044039483675019,38,0.00480890913692736,3316,0.4196405973171349
valve_0180_lidar_classes.ply,13/valve_0180_lidar_classes.ply,8783,0,9,10,1606,0.1828532392121143,755,0.08596151656609359,498,0.056700444039621996,972,0.11066833655926221,79,0.008994648753273368,138,0.015712171239895253,841,0.09575315951269497,894,0.10178754411932142,47,0.005351246726630992,2953,0.33621769327109186
valve_0181_lidar_classes.ply,13/valve_0181_lidar_classes.ply,7439,0,9,10,1109,0.14907917730877807,858,0.11533808307568222,555,0.07460680198951472,348,0.0467804812474795,22,0.002957386745530313,82,0.011022986960612985,484,0.06506250840166689,775,0.10418066944481785,39,0.005242640139803737,3167,0.4257292646861137
valve_0182_lidar_classes.ply,13/valve_0182_lidar_classes.ply,6789,0,9,10,1132,0.16674031521579025,875,0.12888496096626897,266,0.039181028133745764,278,0.04094859331271174,50,0.007364854912358227,75,0.01104728236853734,497,0.07320665782884077,754,0.11106201207836205,34,0.005008101340403594,2828,0.4165561938429813
valve_0183_lidar_classes.ply,13/valve_0183_lidar_classes.ply,8290,0,9,10,1472,0.1775633293124246,1038,0.12521109770808203,442,0.053317249698431844,411,0.04957780458383595,52,0.006272617611580217,103,0.012424607961399277,773,0.09324487334137516,701,0.08455971049457177,67,0.008082026537997588,3231,0.38974668275030155
valve_0184_lidar_classes.ply,13/valve_0184_lidar_classes.ply,8111,0,9,10,1358,0.16742695105412403,901,0.11108371347552706,411,0.050671927012698806,421,0.051904820613981016,63,0.007767229688077919,89,0.010972753051411663,666,0.08211071384539514,903,0.1113302921957835,54,0.0066576254469239305,3245,0.40007397361607694
valve_0185_lidar_classes.ply,13/valve_0185_lidar_classes.ply,7747,0,9,10,1173,0.15141345036788434,860,0.11101071382470634,423,0.05460178133471021,771,0.09952239576610301,60,0.00774493352265393,75,0.009681166903317414,742,0.0957790112301536,738,0.09526268232864335,42,0.005421453465857751,2863,0.36956241125597006
valve_0186_lidar_classes.ply,13/valve_0186_lidar_classes.ply,7779,0,9,10,1399,0.17984316750224966,868,0.1115824656125466,447,0.05746239876590822,576,0.07404550713459314,51,0.006556112610875434,96,0.012340917855765523,669,0.08600077130736598,551,0.07083172644298753,42,0.005399151561897416,3080,0.3959377812058105
valve_0187_lidar_classes.ply,13/valve_0187_lidar_classes.ply,7130,0,9,10,1092,0.15315568022440393,823,0.11542776998597476,432,0.0605890603085554,698,0.09789621318373072,57,0.007994389901823282,71,0.009957924263674615,707,0.09915848527349229,529,0.07419354838709677,42,0.005890603085553997,2679,0.37573632538569424
valve_0188_lidar_classes.ply,13/valve_0188_lidar_classes.ply,6854,0,9,10,1038,0.15144441202217684,847,0.12357747300846221,354,0.051648672308141234,305,0.044499562299387216,55,0.008024511234315728,81,0.011817916545083164,512,0.07470090458126641,735,0.10723665013131019,36,0.005252407353370295,2891,0.42179749051648674
valve_0189_lidar_classes.ply,13/valve_0189_lidar_classes.ply,8323,0,9,10,1363,0.16376306620209058,902,0.10837438423645321,537,0.06452000480595939,1011,0.12147062357323081,94,0.01129400456566142,106,0.012735792382554368,849,0.10200648804517602,659,0.07917818094437103,60,0.0072089390844647366,2742,0.32944851616003845
valve_0190_lidar_classes.ply,13/valve_0190_lidar_classes.ply,8704,0,9,10,1506,0.17302389705882354,840,0.09650735294117647,529,0.060776654411764705,1126,0.1293658088235294,71,0.00815716911764706,111,0.012752757352941176,816,0.09375,906,0.10409007352941177,40,0.004595588235294118,2759,0.31698069852941174
valve_0191_lidar_classes.ply,13/valve_0191_lidar_classes.ply,7324,0,9,10,1137,0.1552430365920262,921,0.12575095576187875,537,0.0733205898416166,330,0.04505734571272529,31,0.004232659748771164,85,0.011605679956308028,490,0.06690333151283452,782,0.10677225559803386,38,0.005188421627525942,2973,0.4059257236482796
valve_0192_lidar_classes.ply,13/valve_0192_lidar_classes.ply,7674,0,9,10,1274,0.16601511597602295,801,0.10437842064112587,523,0.06815220224133438,603,0.07857701329163409,60,0.007818608287724784,89,0.011597602293458431,675,0.08795934323690383,497,0.06476413864998697,42,0.00547302580140735,3110,0.4052645295804014
valve_0193_lidar_classes.ply,13/valve_0193_lidar_classes.ply,7793,0,9,10,1266,0.1624534838958039,819,0.10509431541126651,444,0.056974207622225076,455,0.05838573078403696,72,0.009239060695495958,81,0.010393943282432953,633,0.08122674194790196,941,0.12074939047863467,48,0.006159373796997305,3034,0.38932375208520464
valve_0194_lidar_classes.ply,13/valve_0194_lidar_classes.ply,8228,0,9,10,1392,0.16917841516771998,863,0.10488575595527468,545,0.06623723869713175,988,0.12007778317938746,68,0.008264462809917356,117,0.014219737481769567,822,0.09990277102576568,641,0.07790471560525036,53,0.006441419543023821,2739,0.33288770053475936
valve_0195_lidar_classes.ply,13/valve_0195_lidar_classes.ply,7448,0,9,10,1139,0.15292696025778732,930,0.12486573576799141,407,0.054645542427497314,746,0.10016111707841031,49,0.006578947368421052,94,0.012620837808807734,700,0.09398496240601503,589,0.07908163265306123,50,0.006713211600429645,2744,0.3684210526315789
valve_0196_lidar_classes.ply,13/valve_0196_lidar_classes.ply,8393,0,9,10,1439,0.17145240081019897,900,0.10723221732396045,484,0.057667103538663174,459,0.05468843083521983,48,0.005719051590611223,106,0.012629572262599786,795,0.0947217919694984,693,0.08256880733944955,55,0.00655307994757536,3414,0.4067675443822233
valve_0197_lidar_classes.ply,13/valve_0197_lidar_classes.ply,7411,0,9,10,1372,0.1851302118472541,868,0.1171231952503036,468,0.06314937255431116,640,0.0863581163135879,55,0.007421400620698961,97,0.013088652003778168,686,0.09256510592362704,726,0.09796248819322628,45,0.00607205505329915,2454,0.33112940223991366
valve_0198_lidar_classes.ply,13/valve_0198_lidar_classes.ply,7542,0,9,10,1106,0.14664545213471228,834,0.1105807478122514,386,0.05118005833996288,710,0.09413948554760011,64,0.008485812781755503,77,0.010209493503049588,691,0.09162025987801645,709,0.09400689472288518,49,0.0064969504110315565,2916,0.38663484486873506
valve_0199_lidar_classes.ply,13/valve_0199_lidar_classes.ply,7574,0,9,10,1004,0.13255875363084235,902,0.11909162925798786,505,0.06667546870874043,297,0.03921309743860576,71,0.009374174808555584,83,0.010958542381832585,551,0.07274887773963559,731,0.0965143913387906,42,0.005545286506469501,3388,0.44731977818853974
valve_0200_lidar_classes.ply,13/valve_0200_lidar_classes.ply,7143,0,9,10,1083,0.15161696766064678,936,0.13103737925241496,405,0.056698866022679546,726,0.10163796724065519,61,0.008539829203415932,83,0.011619767604647908,652,0.09127817443651128,444,0.0621587568248635,47,0.006579868402631948,2706,0.37883242335153294
valve_0201_lidar_classes.ply,13/valve_0201_lidar_classes.ply,7770,0,9,10,1263,0.16254826254826255,915,0.11776061776061776,486,0.06254826254826255,853,0.10978120978120978,62,0.00797940797940798,125,0.016087516087516088,769,0.09897039897039897,877,0.11287001287001287,37,0.004761904761904762,2383,0.3066924066924067
valve_0202_lidar_classes.ply,13/valve_0202_lidar_classes.ply,9058,0,9,10,1578,0.17421064252594393,1049,0.11580922941046588,496,0.054758224773680725,1056,0.1165820269375138,74,0.008169573857363657,133,0.014683153013910355,909,0.10035327886950762,737,0.08136453963347318,50,0.005519982336056524,2976,0.32854934864208435
valve_0203_lidar_classes.ply,13/valve_0203_lidar_classes.ply,7201,0,9,10,1126,0.15636717122621857,1003,0.1392862102485766,472,0.0655464518816831,247,0.03430079155672823,68,0.009443132898208582,87,0.012081655325649216,532,0.07387862796833773,747,0.10373559227885015,42,0.005832523260658242,2877,0.39952784335508956
valve_0204_lidar_classes.ply,13/valve_0204_lidar_classes.ply,6945,0,9,10,930,0.13390928725701945,715,0.1029517638588913,527,0.07588192944564434,345,0.04967602591792657,49,0.007055435565154787,73,0.010511159107271418,454,0.06537077033837294,764,0.11000719942404608,40,0.005759539236861051,3048,0.43887688984881207
valve_0205_lidar_classes.ply,13/valve_0205_lidar_classes.ply,7513,0,9,10,1154,0.1536004259283908,742,0.0987621456142686,507,0.06748302941567949,843,0.11220551044855584,76,0.01011579928124584,103,0.013709570078530547,744,0.09902835085851192,805,0.10714761080793292,41,0.005457207506987888,2498,0.3324903500598962
valve_0206_lidar_classes.ply,13/valve_0206_lidar_classes.ply,8043,0,9,10,1306,0.16237722242944175,987,0.1227154046997389,447,0.05557627750839239,410,0.050976003978614945,36,0.004475941812756434,61,0.007584234738281736,573,0.0712420738530399,914,0.11363918935720502,45,0.005594927265945543,3264,0.40581872435658334
valve_0207_lidar_classes.ply,13/valve_0207_lidar_classes.ply,8389,0,9,10,1451,0.17296459649541066,951,0.11336273691739182,419,0.04994635832637978,451,0.05376087733937299,80,0.009536297532483013,124,0.01478126117534867,837,0.09977351293360352,652,0.07772082488973656,59,0.007033019430206223,3365,0.40112051496006673
valve_0208_lidar_classes.ply,13/valve_0208_lidar_classes.ply,7618,0,9,10,1343,0.17629299028616435,932,0.12234182200052507,430,0.05644526122341822,630,0.08269887109477553,61,0.00800735101076398,91,0.011945392491467578,691,0.09070622210553951,518,0.06799684956681544,43,0.005644526122341822,2879,0.3779207140981885
valve_0209_lidar_classes.ply,13/valve_0209_lidar_classes.ply,8194,0,9,10,1299,0.1585306321698804,897,0.10947034415425921,552,0.06736636563339028,974,0.11886746399804735,70,0.008542836221625579,119,0.014522821576763486,833,0.1016597510373444,628,0.07664144495972663,54,0.006590187942396876,2768,0.3378081523065658
valve_0210_lidar_classes.ply,13/valve_0210_lidar_classes.ply,7473,0,9,10,1303,0.1743610330523217,1022,0.13675899906329453,436,0.05834336946340158,299,0.04001070520540613,83,0.011106650608858558,80,0.01070520540612873,608,0.08135956108657835,708,0.09474106784423926,43,0.005754047905794192,2891,0.386859360363977
valve_0211_lidar_classes.ply,13/valve_0211_lidar_classes.ply,7034,0,9,10,1055,0.14998578333807222,735,0.10449246516917828,454,0.06454364515211829,616,0.08757463747512084,57,0.008103497298834235,64,0.009098663633778788,665,0.09454080181973272,557,0.07918680693773102,42,0.00597099800966733,2789,0.3965027011657663
valve_0212_lidar_classes.ply,13/valve_0212_lidar_classes.ply,7284,0,9,10,987,0.13550247116968697,777,0.10667215815485996,403,0.055326743547501375,771,0.1058484349258649,54,0.007413509060955519,73,0.010021965952773201,703,0.09651290499725426,616,0.08456891817682592,48,0.006589785831960461,2852,0.3915431081823174
valve_0213_lidar_classes.ply,13/valve_0213_lidar_classes.ply,7094,0,9,10,1026,0.1446292641669016,945,0.13321116436425148,376,0.0530025373555117,339,0.047786862137017196,62,0.008739780095855652,97,0.013673526924161263,497,0.07005920496193967,744,0.10487736115026783,37,0.005215675218494502,2971,0.4188046236255991
valve_0214_lidar_classes.ply,13/valve_0214_lidar_classes.ply,7002,0,9,10,1196,0.17080834047415025,776,0.11082547843473294,478,0.06826620965438446,632,0.09025992573550415,61,0.008711796629534418,86,0.01228220508426164,669,0.09554413024850043,510,0.0728363324764353,44,0.006283918880319908,2550,0.36418166238217653
valve_0215_lidar_classes.ply,13/valve_0215_lidar_classes.ply,8543,0,9,10,1446,0.1692613835889032,1037,0.12138593000117055,437,0.051152990752663,487,0.057005735690038625,66,0.00772562331733583,110,0.012876038862226383,887,0.10382769518904367,677,0.07924616645206602,48,0.005618635139880604,3348,0.39189980100667215
valve_0216_lidar_classes.ply,13/valve_0216_lidar_classes.ply,8472,0,9,10,1335,0.15757790368271954,852,0.10056657223796034,458,0.054060434372049104,441,0.052053824362606235,56,0.0066100094428706326,79,0.009324834749763929,829,0.09785174693106705,667,0.07872993389990557,58,0.006846081208687441,3697,0.43637865911237017
valve_0217_lidar_classes.ply,13/valve_0217_lidar_classes.ply,7513,0,9,10,1064,0.14162118993744177,963,0.12817782510315454,567,0.07546918674297884,311,0.041394915479834954,45,0.005989617995474511,97,0.012910954345800613,529,0.07041128710235592,736,0.09796352988153867,38,0.00505789964062292,3163,0.42100359377079727
valve_0218_lidar_classes.ply,13/valve_0218_lidar_classes.ply,7807,0,9,10,1361,0.1743307288330985,852,0.10913282951197643,447,0.057256308441142566,726,0.09299346740105034,68,0.008710131932880748,81,0.010375304214166773,747,0.09568336108620469,749,0.09593954143717177,47,0.006020238247726399,2729,0.3495580888945818
valve_0219_lidar_classes.ply,13/valve_0219_lidar_classes.ply,6728,0,9,10,1052,0.15636147443519618,865,0.12856718192627825,312,0.04637336504161712,314,0.04667063020214031,47,0.006985731272294887,73,0.010850178359096314,489,0.07268133174791915,737,0.10954221165279429,30,0.0044589774078478,2809,0.4175089179548157
valve_0220_lidar_classes.ply,13/valve_0220_lidar_classes.ply,7029,0,9,10,1146,0.16303883909517713,859,0.12220799544743206,446,0.06345141556409162,628,0.08934414568217385,31,0.004410300184948072,83,0.01180822307582871,618,0.08792146820315834,418,0.0594679186228482,45,0.006402048655569782,2755,0.39194764546877225
valve_0221_lidar_classes.ply,13/valve_0221_lidar_classes.ply,8688,0,9,10,1381,0.1589548802946593,1046,0.12039594843462247,410,0.0471915285451197,506,0.05824125230202578,83,0.00955340699815838,116,0.013351749539594844,856,0.09852670349907919,687,0.07907458563535912,53,0.00610036832412523,3550,0.408609576427256
valve_0222_lidar_classes.ply,13/valve_0222_lidar_classes.ply,8123,0,9,10,1467,0.18059830112027575,917,0.11288932660347162,522,0.06426197217776683,1031,0.12692355041240921,65,0.008001969715622307,87,0.010710328696294473,776,0.09553120768189093,909,0.11190446879231811,47,0.005786039640526899,2302,0.2833928351594239
valve_0223_lidar_classes.ply,13/valve_0223_lidar_classes.ply,7686,0,9,10,1384,0.18006765547749154,1044,0.1358313817330211,466,0.06062971636742129,410,0.05334374186833203,78,0.01014832162373146,91,0.011839708561020037,628,0.08170699973978662,747,0.09718969555035128,49,0.006375227686703097,2789,0.36286755139214155
valve_0224_lidar_classes.ply,13/valve_0224_lidar_classes.ply,7108,0,9,10,1150,0.1617895329206528,745,0.10481148002250985,449,0.06316826111423748,611,0.08595948227349465,44,0.0061902082160945416,92,0.012943162633652222,591,0.08314575126617896,400,0.056274620146314014,45,0.006330894766460327,2981,0.41938660664040517
valve_0225_lidar_classes.ply,13/valve_0225_lidar_classes.ply,7414,0,9,10,1369,0.1846506609117885,711,0.09589964931211221,486,0.06555165902346911,829,0.11181548421904505,77,0.010385756676557863,86,0.011599676288103588,695,0.0937415700026976,658,0.08875101159967629,48,0.006474237928243863,2455,0.3311302940383059
valve_0226_lidar_classes.ply,13/valve_0226_lidar_classes.ply,8344,0,9,10,1403,0.16814477468839886,916,0.10977948226270375,560,0.06711409395973154,952,0.11409395973154363,73,0.008748801534036434,104,0.012464046021093002,798,0.09563758389261745,907,0.10870086289549377,38,0.004554170661553212,2593,0.31076222435282835
valve_0227_lidar_classes.ply,13/valve_0227_lidar_classes.ply,7564,0,9,10,1120,0.14806980433633,988,0.13061872025383395,507,0.06702802749867795,331,0.043759915388683235,61,0.008064516129032258,83,0.010973030142781597,557,0.07363828662083553,812,0.10735060814383923,44,0.005817028027498678,3061,0.40468006345848756
valve_0228_lidar_classes.ply,13/valve_0228_lidar_classes.ply,7169,0,9,10,1126,0.15706514158181056,862,0.12023992188589762,448,0.06249128190821593,648,0.0903891756172409,45,0.0062770260845306175,71,0.009903752266703864,688,0.0959687543590459,475,0.0662574975589343,46,0.0064165155530757426,2760,0.3849909331845446
valve_0229_lidar_classes.ply,13/valve_0229_lidar_classes.ply,7528,0,9,10,1134,0.1506376195536663,1037,0.13775239107332624,506,0.06721572794899043,302,0.040116896918172155,56,0.007438894792773645,82,0.010892667375132838,583,0.0774442082890542,765,0.10162061636556854,48,0.006376195536663124,3015,0.40050478214665247
valve_0230_lidar_classes.ply,13/valve_0230_lidar_classes.ply,7883,0,9,10,1436,0.18216415070404668,1055,0.1338322973487251,410,0.052010655841684635,425,0.05391348471394139,74,0.009387289103133325,77,0.009767854877584676,689,0.08740327286566028,932,0.11822910059621972,55,0.006977039198274768,2730,0.34631485475072943
valve_0231_lidar_classes.ply,13/valve_0231_lidar_classes.ply,8797,0,9,10,1447,0.16448789360009095,841,0.09560077299079231,523,0.059452085938388084,1049,0.11924519722632716,63,0.007161532340570649,113,0.01284528816642037,889,0.10105717858360805,751,0.08537001250426282,48,0.005456405592815732,3073,0.34932363305672387
valve_0232_lidar_classes.ply,13/valve_0232_lidar_classes.ply,7145,0,9,10,993,0.13897830650804757,783,0.10958712386284115,545,0.07627711686494051,321,0.044926522043386985,40,0.005598320503848845,88,0.01231630510846746,475,0.06648005598320504,765,0.10706787963610917,38,0.005318404478656403,3097,0.4334499650104969
valve_0233_lidar_classes.ply,13/valve_0233_lidar_classes.ply,7658,0,9,10,1335,0.174327500652912,921,0.12026638809088534,493,0.06437712196395926,512,0.0668581875163228,76,0.009924262209454165,80,0.010446591799425437,609,0.07952468007312614,686,0.08957952468007313,42,0.005484460694698354,2904,0.37921128231914336
valve_0234_lidar_classes.ply,13/valve_0234_lidar_classes.ply,7228,0,9,10,1123,0.15536801328168234,840,0.11621472053126729,454,0.06281128942999446,648,0.0896513558384062,50,0.00691754288876591,87,0.012036524626452685,657,0.09089651355838406,439,0.060736026563364694,42,0.005810736026563365,2888,0.39955727725511897
valve_0235_lidar_classes.ply,13/valve_0235_lidar_classes.ply,7431,0,9,10,1181,0.15892881173462522,980,0.13187996232001076,551,0.07414883595747544,359,0.04831112905396313,46,0.006190283945633158,91,0.012245996501143858,487,0.065536266989638,805,0.10832996904858028,37,0.004979141434531019,2894,0.3894496030143991
valve_0236_lidar_classes.ply,13/valve_0236_lidar_classes.ply,7507,0,9,10,1210,0.16118289596376714,1025,0.1365392300519515,527,0.0702011455974424,368,0.04902091381377381,44,0.00586119621686426,76,0.010123884374583721,490,0.06527241241507926,818,0.10896496603170375,42,0.0055947782070067936,2907,0.38723857732782735
valve_0237_lidar_classes.ply,13/valve_0237_lidar_classes.ply,8528,0,9,10,1547,0.18140243902439024,1051,0.12324108818011258,502,0.05886491557223265,436,0.05112570356472795,70,0.008208255159474672,84,0.009849906191369606,860,0.10084427767354597,632,0.07410881801125703,58,0.006801125703564728,3288,0.38555347091932457
valve_0238_lidar_classes.ply,13/valve_0238_lidar_classes.ply,7729,0,9,10,1332,0.1723379479880968,1013,0.13106482080476128,481,0.0622331478845905,604,0.07814723767628412,71,0.009186181912278431,81,0.010480010350627508,645,0.08345193427351533,646,0.08358131711735024,41,0.0053046965972312074,2815,0.36421270539526457
valve_0239_lidar_classes.ply,13/valve_0239_lidar_classes.ply,7501,0,9,10,1223,0.16304492734302092,879,0.11718437541661111,425,0.05665911211838422,689,0.09185441941074524,59,0.007865617917610986,80,0.010665244634048793,723,0.09638714838021598,618,0.08238901479802693,48,0.006399146780429276,2757,0.36755099320090656
valve_0240_lidar_classes.ply,13/valve_0240_lidar_classes.ply,8500,0,9,10,1574,0.1851764705882353,984,0.11576470588235294,557,0.06552941176470588,1017,0.11964705882352941,97,0.011411764705882352,119,0.014,874,0.1028235294117647,646,0.076,52,0.00611764705882353,2580,0.3035294117647059
valve_0241_lidar_classes.ply,13/valve_0241_lidar_classes.ply,8367,0,9,10,1401,0.167443528146289,892,0.10660929843432533,456,0.05449982072427393,384,0.04589458587307279,68,0.008127166248356639,105,0.01254930082466834,792,0.09465758336321262,681,0.08139117963427751,57,0.006812477590534241,3531,0.4220150591609896
valve_0242_lidar_classes.ply,13/valve_0242_lidar_classes.ply,6929,0,9,10,1133,0.1635156588252273,889,0.12830134218501948,431,0.06220233799971136,686,0.09900418530812527,63,0.00909222109972579,82,0.011834319526627219,629,0.09077789002742098,461,0.06653196709481887,49,0.007071727522008948,2506,0.3616683504113148
valve_0243_lidar_classes.ply,13/valve_0243_lidar_classes.ply,7539,0,9,10,1153,0.15293805544501923,773,0.10253349250563736,443,0.05876110890038467,414,0.05491444488658973,32,0.004244594773842684,75,0.009948269001193792,585,0.07759649820931158,922,0.12229738692134236,41,0.00543838705398594,3101,0.4113277623026927
valve_0244_lidar_classes.ply,13/valve_0244_lidar_classes.ply,6990,0,9,10,1092,0.15622317596566523,771,0.11030042918454935,474,0.06781115879828326,309,0.04420600858369099,47,0.006723891273247497,84,0.01201716738197425,475,0.06795422031473533,764,0.10929899856938484,38,0.0054363376251788265,2936,0.4200286123032904
valve_0245_lidar_classes.ply,13/valve_0245_lidar_classes.ply,7066,0,9,10,1110,0.15709029153693746,869,0.12298330031135013,408,0.05774129634871214,692,0.09793376733654119,65,0.009198981035946787,84,0.011887913954146618,704,0.09963204075856213,615,0.08703651287857345,45,0.006368525332578545,2474,0.35012737050665155
valve_0246_lidar_classes.ply,13/valve_0246_lidar_classes.ply,7046,0,9,10,1163,0.1650581890434289,876,0.12432585864320182,348,0.04938972466647743,641,0.09097360204371274,59,0.008373545273914278,76,0.010786261708770934,694,0.09849560034061879,591,0.08387737723531082,44,0.006244677831393698,2554,0.3624751632131706
valve_0247_lidar_classes.ply,13/valve_0247_lidar_classes.ply,6911,0,9,10,1118,0.1617710895673564,887,0.1283461148893069,406,0.05874692519172334,723,0.10461582983649255,60,0.008681811604688179,70,0.010128780205469541,651,0.09419765591086673,444,0.06424540587469252,45,0.0065113587035161334,2507,0.36275502821588773
valve_0248_lidar_classes.ply,13/valve_0248_lidar_classes.ply,7588,0,9,10,1339,0.176462836056932,944,0.12440695835529784,448,0.05904059040590406,661,0.0871112282551397,64,0.008434370057986295,72,0.009488666315234581,639,0.08421191354770691,635,0.08368476541908276,45,0.005930416447021613,2741,0.36122825513969425
valve_0249_lidar_classes.ply,13/valve_0249_lidar_classes.ply,8460,0,9,10,1559,0.1842789598108747,1011,0.11950354609929079,487,0.05756501182033097,437,0.0516548463356974,68,0.008037825059101654,108,0.01276595744680851,835,0.09869976359338062,702,0.08297872340425531,55,0.0065011820330969266,3198,0.3780141843971631
valve_0250_lidar_classes.ply,13/valve_0250_lidar_classes.ply,6940,0,9,10,1172,0.16887608069164264,773,0.11138328530259366,375,0.05403458213256484,306,0.044092219020172914,31,0.0044668587896253605,80,0.011527377521613832,511,0.07363112391930836,714,0.10288184438040346,36,0.005187319884726225,2942,0.4239193083573487
valve_0251_lidar_classes.ply,13/valve_0251_lidar_classes.ply,8455,0,9,10,1458,0.17244234180958012,1073,0.12690715552927262,446,0.052749852158486106,447,0.05286812536960379,86,0.01017149615612064,120,0.014192785334121822,845,0.09994086339444117,684,0.08089887640449438,53,0.006268480189237138,3243,0.3835600236546422
valve_0252_lidar_classes.ply,13/valve_0252_lidar_classes.ply,7915,0,9,10,1020,0.12886923562855337,830,0.10486418193303854,542,0.06847757422615287,401,0.05066329753632343,52,0.0065698041692988,70,0.008843967150979154,546,0.0689829437776374,898,0.11345546430827542,41,0.005180037902716361,3515,0.44409349336702464
valve_0253_lidar_classes.ply,13/valve_0253_lidar_classes.ply,6833,0,9,10,1282,0.1876189082394263,853,0.1248353578223328,462,0.06761305429533147,574,0.08400409776086638,64,0.00936631055173423,82,0.012000585394409484,677,0.09907800380506367,456,0.0667349626811064,45,0.006585687106688131,2338,0.34216303234304113
valve_0254_lidar_classes.ply,13/valve_0254_lidar_classes.ply,7954,0,9,10,1384,0.17400050289162686,979,0.12308272567261755,422,0.05305506663314056,373,0.046894644204174,51,0.006411868242393764,91,0.011440784510937893,751,0.09441790294191602,802,0.10082977118430977,53,0.00666331405582097,3048,0.3832034196630626
valve_0255_lidar_classes.ply,13/valve_0255_lidar_classes.ply,6950,0,9,10,1161,0.16705035971223023,818,0.11769784172661871,431,0.062014388489208636,653,0.0939568345323741,42,0.0060431654676258995,78,0.011223021582733812,611,0.0879136690647482,414,0.05956834532374101,46,0.006618705035971223,2696,0.3879136690647482
valve_0256_lidar_classes.ply,13/valve_0256_lidar_classes.ply,6926,0,9,10,1094,0.15795552988738087,793,0.1144961016459717,413,0.05963037828472423,570,0.08229858504187121,53,0.007652324574068727,73,0.010539994224660698,685,0.09890268553277505,505,0.0729136586774473,46,0.006641640196361536,2694,0.38896910193473866
valve_0257_lidar_classes.ply,13/valve_0257_lidar_classes.ply,8332,0,9,10,1401,0.16814690350456074,998,0.11977916466634661,473,0.056769083053288524,486,0.058329332693230915,85,0.010201632261161785,101,0.012121939510321651,876,0.10513682189150264,696,0.08353336533845415,48,0.005760921747479597,3168,0.38022083533365336
valve_0258_lidar_classes.ply,13/valve_0258_lidar_classes.ply,8543,0,9,10,1310,0.1533419173592415,938,0.10979749502516681,547,0.06402902961488938,1070,0.12524874165983846,84,0.009832611494791057,132,0.01545124663467166,872,0.10207187170783097,702,0.08217253892075384,49,0.005735690038628116,2839,0.3323188575441882
valve_0259_lidar_classes.ply,13/valve_0259_lidar_classes.ply,7477,0,9,10,1085,0.14511167580580447,910,0.12170656680486826,467,0.06245820516249833,323,0.04319914404172796,63,0.008425839240337034,94,0.012571887120502875,600,0.08024608800320984,644,0.08613080112344523,42,0.005617226160224689,3249,0.4345325665373813
valve_0260_lidar_classes.ply,13/valve_0260_lidar_classes.ply,7794,0,9,10,1297,0.16641005901975878,781,0.1002052861175263,508,0.06517834231460097,723,0.09276366435719785,75,0.00962278675904542,99,0.012702078521939953,770,0.09879394405953297,796,0.10212984346933539,35,0.004490633820887863,2710,0.3477033615601745
valve_0261_lidar_classes.ply,13/valve_0261_lidar_classes.ply,8027,0,9,10,1621,0.20194344088700636,1053,0.13118225987292886,447,0.05568705618537436,393,0.048959760807275446,77,0.009592624890992899,114,0.014202068020431046,846,0.10539429425688301,638,0.07948174909679831,47,0.005855238569826835,2791,0.34770150741248285
valve_0262_lidar_classes.ply,13/valve_0262_lidar_classes.ply,8238,0,9,10,1271,0.15428502063607671,824,0.10002427773731488,547,0.06639961155620296,1136,0.1378975479485312,74,0.008982762806506433,118,0.01432386501578053,758,0.09201262442340374,835,0.1013595532896334,34,0.004127215343529983,2641,0.32058752124302015
valve_0263_lidar_classes.ply,13/valve_0263_lidar_classes.ply,7792,0,9,10,1378,0.17684804928131417,1075,0.13796201232032854,456,0.058521560574948665,492,0.06314168377823409,52,0.006673511293634497,73,0.00936858316221766,626,0.0803388090349076,688,0.08829568788501027,48,0.006160164271047228,2904,0.3726899383983573
valve_0264_lidar_classes.ply,13/valve_0264_lidar_classes.ply,7174,0,9,10,1160,0.1616950097574575,825,0.11499860607750209,421,0.05868413716197379,607,0.08461109562308336,59,0.008224142737663786,95,0.013242263730136605,631,0.08795650961806524,460,0.06412043490381934,39,0.005436297741845553,2877,0.4010315026484527
valve_0265_lidar_classes.ply,13/valve_0265_lidar_classes.ply,7546,0,9,10,1252,0.1659157169361251,959,0.12708719851576994,381,0.050490326000530085,741,0.09819772064670024,66,0.008746355685131196,93,0.012324410283593957,702,0.0930294195600318,768,0.101775775245163,50,0.0066260270341902995,2534,0.3358070500927644
valve_0266_lidar_classes.ply,13/valve_0266_lidar_classes.ply,7391,0,9,10,1078,0.14585306453795155,844,0.11419293735624408,503,0.06805574347179001,298,0.04031930726559329,58,0.007847381951021512,95,0.012853470437017995,524,0.07089703693681504,711,0.0961980787444189,38,0.005141388174807198,3242,0.4386415911243404
