file,label,geometry_type,method,status,error,pc_to_mesh_mean,pc_to_mesh_rmse,pc_to_mesh_p95,mesh_to_pc_mean,chamfer_mean,mesh_components,largest_mesh_component_ratio,mean_adjacent_face_angle,smoothness_score,n_vertices,n_triangles,bad_triangle_ratio,mean_aspect_ratio,artifact_score,rmse_normalized,accuracy_score,connectivity_score,global_quality_score
valve_0001_lidar_classes.ply,8,complex,alpha_shape,ok,,0.0020715529805337787,0.0023006506088286763,0.003981673625876673,0.007523376600425209,0.009594929580958988,2,0.9864864864864865,0.7475777170029269,0.5722206172982035,39,74,0.0,2.055180444605662,1.0,0.020904225605509835,0.979523813222429,0.5,0.7629361076301582
valve_0001_lidar_classes.ply,8,complex,ball_pivoting,ok,,0.0017842330463525918,0.0022773802447438114,0.003887180251647421,0.006268386896376875,0.008052619942729468,1,1.0,0.397115734068383,0.7157603164971973,39,64,0.0,2.1431609879866373,1.0,0.020692785876728056,0.979726724668722,1.0,0.9238717602914799
valve_0001_lidar_classes.ply,8,complex,poisson,ok,,0.0018160260448368127,0.002349453209808041,0.0035490979056338494,0.007055726393491952,0.008871752438328764,13,0.9618249534450651,0.1482924825552333,0.8708582658093816,1717,3222,0.05648665425201738,10.146814548087784,0.9435133457479826,0.021347656944928958,0.9790985402475154,0.07692307692307693,0.7175983071819891
valve_0001_lidar_classes.ply,9,spherical,alpha_shape,ok,,0.015092041596311693,0.021994816451648073,0.05112006764267087,0.006472210003595174,0.021564251599906867,331,0.11397058823529412,1.3851533686233497,0.41926025099894304,1644,2448,0.0028594771241830064,1.8950399033362286,0.997140522875817,0.03031236315152194,0.9705794434429552,0.0030211480362537764,0.5975003413384923
valve_0001_lidar_classes.ply,9,spherical,ball_pivoting,ok,,0.007408311587864292,0.008383651157619574,0.014434774235721202,0.006278181463881504,0.013686493051745796,1,1.0,0.07500497052797322,0.9302282569994671,2642,5147,0.003497182824946571,1.787183657307513,0.9965028171750534,0.011554007690134644,0.9885779626176184,1.0,0.9788272591980347
valve_0001_lidar_classes.ply,9,spherical,poisson,ok,,0.007777332221337269,0.008774509581230378,0.015077187506211204,0.008043290240632387,0.015820622461969656,1,1.0,0.05381362795105455,0.9489343973889527,5680,11206,0.05381045868284847,4.636497937098258,0.9461895413171515,0.012092672902611755,0.9880518126191637,1.0,0.970793937831317
valve_0002_lidar_classes.ply,0,spherical,alpha_shape,ok,,0.012441540367071829,0.016288456753698326,0.03537996585548346,0.0063945247439439875,0.018836065111015817,187,0.04569055036344756,1.508268029801943,0.3986814758704083,690,963,0.0010384215991692627,1.8102263466796977,0.9989615784008308,0.030016399781040967,0.9708583282873731,0.0053475935828877,0.593462244035375
valve_0002_lidar_classes.ply,0,spherical,ball_pivoting,ok,,0.007763915896670282,0.00880812969570877,0.015514410484242687,0.006376720957824427,0.01414063685449471,1,1.0,0.07324141955836773,0.9317568086512109,1044,1999,0.0010005002501250625,1.7753862034347774,0.9989994997498749,0.01623163853196978,0.9840276193768009,1.0,0.9786959819444716
valve_0002_lidar_classes.ply,0,spherical,poisson,ok,,0.007954316926963606,0.008921730441289778,0.015315969159206544,0.007282788265787616,0.015237105192751222,1,1.0,0.04889364008239132,0.9533855119203977,2593,4973,0.06012467323547155,7.107737513988145,0.9398753267645285,0.016440982206840003,0.9838249514781032,1.0,0.9692714475407573
valve_0002_lidar_classes.ply,1,spherical,alpha_shape,ok,,0.01773226374641305,0.024098270626694576,0.052346932184845305,0.007618797443026038,0.02535106118943909,89,0.10018552875695733,1.520667303623183,0.3967203440781771,405,539,0.0037105751391465678,1.969171028849978,0.9962894248608535,0.04433123092729087,0.9575506030898568,0.011235955056179775,0.5904490817712668
valve_0002_lidar_classes.ply,1,spherical,ball_pivoting,ok,,0.00765626453770316,0.008803838716388106,0.015662108306476543,0.0072057659967098035,0.014862030534412964,1,1.0,0.06244728880589969,0.941223165173601,832,1577,0.0,1.7583436273661694,1.0,0.016195560803043334,0.9840625550555989,1.0,0.9813214300573
valve_0002_lidar_classes.ply,1,spherical,poisson,ok,,0.007950993205531557,0.00896311819515495,0.015123596895976503,0.010264994083720395,0.01821598728925195,1,1.0,0.04891370064191076,0.9533672783452284,2527,4822,0.0891746163417669,7.4910850766117605,0.9108253836582331,0.016488571677747747,0.9837788912367871,1.0,0.9619928883100621
valve_0002_lidar_classes.ply,2,plane,alpha_shape,ok,,0.00964598912950789,0.013058813993061932,0.028123002491779323,0.007456412143493478,0.017102401273001368,28,0.6652806652806653,0.8042176393927708,0.554256858023271,288,481,0.014553014553014554,1.9840972970195252,0.9854469854469854,0.03164269165937155,0.9693278574886475,0.03571428571428571,0.6361864966682974
valve_0002_lidar_classes.ply,2,plane,ball_pivoting,ok,,0.005779025960325667,0.006698195336178001,0.012061067307121866,0.00771090655614419,0.013489932516469856,1,1.0,0.11501318207744876,0.8968503835415106,396,610,0.011475409836065573,1.9849200904710467,0.9885245901639345,0.016230335297640983,0.9840288813137159,1.0,0.9673509637547902
valve_0002_lidar_classes.ply,2,plane,poisson,ok,,0.005881324318643322,0.006542192588180364,0.011149942528965265,0.008622539942830463,0.014503864261473785,1,1.0,0.13117826223098253,0.8840339612146857,1353,2457,0.05046805046805047,5.0023373630087615,0.9495319495319495,0.01585232647880594,0.9843950483100689,1.0,0.954490239764176
valve_0002_lidar_classes.ply,3,complex,alpha_shape,ok,,0.007716276538475178,0.009301783901633843,0.018224203536138073,0.006596621742487679,0.014312898280962858,24,0.8445678033306899,0.4917605989234203,0.6703488486836855,661,1261,0.0015860428231562252,1.843625096555132,0.9984139571768438,0.021113435155774945,0.9793231247098869,0.041666666666666664,0.6724381493092708
